734,0,198,57,1.36327592787384e-27
734,0,199,57,2.85413675086908e-25
734,0,177,57,2.86046957478329e-20
734,0,178,57,1.67313546426382e-16
734,0,179,57,1.33759801340454e-18
734,0,157,57,3.52888565286845e-22
734,0,158,57,7.39099458907096e-11
734,0,159,57,4.5842007049775e-07
734,0,137,57,1.27049771187614e-19
734,0,138,57,3.93348933420026e-13
734,0,139,57,0.999999541470802
734,0,117,57,2.42253363813687e-22
734,0,118,57,3.4128292963789e-11
734,0,119,57,6.91863965130042e-13
734,0,97,57,1.56953192906486e-20
734,0,98,57,5.26061074316237e-22
734,0,99,57,6.34309366190671e-20
734,10,198,57,6.92596773395284e-30
734,10,199,57,4.54911931423029e-28
734,10,177,57,3.11054419233862e-22
734,10,178,57,8.97799785515831e-19
734,10,179,57,1.52581106934957e-20
734,10,157,57,1.23203338013451e-24
734,10,158,57,3.67455945959771e-12
734,10,159,57,4.5841767669317e-07
734,10,137,57,6.4150386223038e-22
734,10,138,57,1.3470484843853e-14
734,10,139,57,0.999999541577963
734,10,117,57,1.11279931794213e-24
734,10,118,57,3.872620097878e-13
734,10,119,57,2.80651232095591e-13
734,10,97,57,1.07549523402927e-23
734,10,98,57,4.97070163164641e-34
734,10,99,57,2.27574943793629e-21
734,20,198,57,3.52424324937996e-32
734,20,199,57,7.25070672403665e-31
734,20,177,57,3.38248422035284e-24
734,20,178,57,4.81833776592096e-21
734,20,179,57,1.75171989183305e-22
734,20,157,57,4.30257451204329e-27
734,20,158,57,1.82702458499312e-13
734,20,159,57,4.58415830065957e-07
734,20,137,57,3.2391052918612e-24
734,20,138,57,4.61443961075073e-16
734,20,139,57,0.999999541583865
734,20,117,57,5.11251187772854e-27
734,20,118,57,4.39788120036049e-15
734,20,119,57,1.13844813285309e-13
734,20,97,57,7.36966941253861e-27
734,20,98,57,5.85085375930333e-41
734,20,99,57,8.16484140176601e-23
734,30,198,57,1.7955126868266e-34
734,30,199,57,1.15566999560416e-33
734,30,177,57,3.67821269673602e-26
734,30,178,57,2.66234263531796e-23
734,30,179,57,2.02158946972855e-24
734,30,157,57,1.50313281008488e-29
734,30,158,57,9.09958021458745e-15
734,30,159,57,4.58414406484288e-07
734,30,137,57,1.63551529217954e-26
734,30,138,57,1.58142820399327e-17
734,30,139,57,0.999999541585535
734,30,117,57,2.34934963336096e-29
734,30,118,57,5.34691039701361e-17
734,30,119,57,4.61806132297204e-14
734,30,97,57,5.05018710526334e-30
734,30,98,57,2.3716235960664e-41
734,30,99,57,2.92934879424037e-24
734,40,198,57,9.15649537965449e-37
734,40,199,57,1.84199842807468e-36
734,40,177,57,3.99986714906859e-28
734,40,178,57,9.11192898176102e-25
734,40,179,57,2.34461402966336e-26
734,40,157,57,5.25461038430265e-32
734,40,158,57,4.68653924307261e-16
734,40,159,57,4.58413309281088e-07
734,40,137,57,8.2588847509816e-29
734,40,138,57,5.43033136425628e-19
734,40,139,57,0.999999541586668
734,40,117,57,1.07998922130465e-31
734,40,118,57,4.17245029382249e-18
734,40,119,57,1.87329646770074e-14
734,40,97,57,3.46782583473019e-33
734,40,98,57,9.62028994288232e-42
734,40,99,57,1.05098067497045e-25
734,50,198,57,4.67299892373009e-39
734,50,199,57,2.94053902115729e-39
734,50,177,57,4.35009197082738e-30
734,50,178,57,7.73220220333433e-25
734,50,179,57,2.90721945526988e-28
734,50,157,57,1.84109449177012e-34
734,50,158,57,3.95543189482916e-17
734,50,159,57,4.58412463913495e-07
734,50,137,57,4.17548349563531e-31
734,50,138,57,1.92871028081641e-20
734,50,139,57,0.999999541587525
734,50,117,57,4.9699991382313e-34
734,50,118,57,3.61307095592545e-18
734,50,119,57,7.5989616100048e-15
734,50,97,57,6.93239301628614e-36
734,50,98,57,3.9024406453123e-42
734,50,99,57,3.77069960917061e-27
734,60,198,57,2.38631601686759e-41
734,60,199,57,9.29427754413222e-42
734,60,177,57,4.74229643272326e-32
734,60,178,57,7.7247888101247e-25
734,60,179,57,2.1321733746555e-29
734,60,157,57,6.61371517367644e-37
734,60,158,57,1.82208137381978e-17
734,60,159,57,4.58411812946425e-07
734,60,137,57,2.28298677739053e-33
734,60,138,57,1.19410979314967e-21
734,60,139,57,0.999999541588181
734,60,117,57,2.30440112622068e-36
734,60,118,57,3.60672225846451e-18
734,60,119,57,3.08250825859998e-15
734,60,97,57,4.53006548878074e-36
734,60,98,57,1.58302451049384e-42
734,60,99,57,1.35297525496901e-28
734,70,198,57,1.22540232156643e-43
734,70,199,57,4.62211462640012e-42
734,70,177,57,6.13769754276743e-34
734,70,178,57,7.72474151546154e-25
734,70,179,57,1.80532377920771e-29
734,70,157,57,7.13789327733377e-39
734,70,158,57,1.71600496350908e-17
734,70,159,57,4.58411312152482e-07
734,70,137,57,1.68172906231396e-34
734,70,138,57,4.7839896777809e-22
734,70,139,57,0.999999541588683
734,70,117,57,1.45676798029004e-38
734,70,118,57,3.60664967571681e-18
734,70,119,57,1.25043126417467e-15
734,70,97,57,4.52806838761578e-36
734,70,98,57,6.42164841891388e-43
734,70,99,57,4.85993363485864e-30
734,80,198,57,1.25246148496396e-45
734,80,199,57,4.61466383413635e-42
734,80,177,57,1.03713375767746e-34
734,80,178,57,7.72473549176476e-25
734,80,179,57,1.79171655562553e-29
734,80,157,57,3.7432333113325e-39
734,80,158,57,1.7107206907475e-17
734,80,159,57,4.58410927507185e-07
734,80,137,57,1.56597113923004e-34
734,80,138,57,3.81850072499272e-22
734,80,139,57,0.999999541589069
734,80,117,57,3.08707783852088e-39
734,80,118,57,3.60664863182138e-18
734,80,119,57,5.07258280463221e-16
734,80,97,57,4.52806248739208e-36
734,80,98,57,2.6050976548664e-43
734,80,99,57,1.76854961772438e-31
734,90,198,57,6.3202202868197e-46
734,90,199,57,4.61464959814724e-42
734,90,177,57,9.81142451541641e-35
734,90,178,57,7.72473104000758e-25
734,90,179,57,1.78406207943063e-29
734,90,157,57,3.17248793288462e-39
734,90,158,57,1.71044991432994e-17
734,90,159,57,4.5841063287732e-07
734,90,137,57,1.56493257581382e-34
734,90,138,57,3.23673956814807e-22
734,90,139,57,0.999999541589364
734,90,117,57,2.65654081127648e-39
734,90,118,57,3.60664853061966e-18
734,90,119,57,2.05793830639842e-16
734,90,97,57,4.52806220902499e-36
734,90,98,57,1.05693269025352e-43
734,90,99,57,7.50205970258794e-33
734,100,198,57,6.28425024060137e-46
734,100,199,57,4.61464778129316e-42
734,100,177,57,9.8050089680237e-35
734,100,178,57,7.72472764676944e-25
734,100,179,57,1.77825854326996e-29
734,100,157,57,2.75484547169643e-39
734,100,158,57,1.71043030846559e-17
734,100,159,57,4.58410408245418e-07
734,100,137,57,1.56489873587718e-34
734,100,138,57,2.79959393401056e-22
734,100,139,57,0.999999541589589
734,100,117,57,2.37954067053083e-39
734,100,118,57,3.60664849322479e-18
734,100,119,57,8.35062664577345e-17
734,100,97,57,4.52806211530327e-36
734,100,98,57,4.28927223672037e-44
734,100,99,57,8.84423081911059e-34
734,110,198,57,6.28085327717375e-46
734,110,199,57,4.61464642149267e-42
734,110,177,57,9.80487371806906e-35
734,110,178,57,7.72472508036935e-25
734,110,179,57,1.77386954566024e-29
734,110,157,57,2.43961627571678e-39
734,110,158,57,1.71042468959825e-17
734,110,159,57,4.58410238349744e-07
734,110,137,57,1.56489259544048e-34
734,110,138,57,2.46958585943136e-22
734,110,139,57,0.999999541589758
734,110,117,57,2.17118614339781e-39
734,110,118,57,3.60664847809756e-18
734,110,119,57,3.39009222840568e-17
734,110,97,57,4.52806207750051e-36
734,110,98,57,1.74179919474089e-44
734,110,99,57,4.27275674986966e-34
734,120,198,57,6.27844001412202e-46
734,120,199,57,4.61464540742342e-42
734,120,177,57,9.80483232007521e-35
734,120,178,57,7.72472316643665e-25
734,120,179,57,1.77059638757084e-29
734,120,157,57,2.20464049651722e-39
734,120,158,57,1.71042095026563e-17
734,120,159,57,4.58410111647405e-07
734,120,137,57,1.56488888174714e-34
734,120,138,57,2.2236559344251e-22
734,120,139,57,0.999999541589885
734,120,117,57,2.01602584596994e-39
734,120,118,57,3.60664847196199e-18
734,120,119,57,1.37787649500342e-17
734,120,97,57,4.52806206216878e-36
734,120,98,57,7.08429621199017e-45
734,120,99,57,3.21744993894693e-34
734,130,198,57,6.27668608185731e-46
734,130,199,57,4.61464467015752e-42
734,130,177,57,9.80480328284902e-35
734,130,178,57,7.72472177493662e-25
734,130,179,57,1.76821668038158e-29
734,130,157,57,2.03384269224059e-39
734,130,158,57,1.71041825345222e-17
734,130,159,57,4.58410019530106e-07
734,130,137,57,1.5648862240073e-34
734,130,138,57,2.04492249722462e-22
734,130,139,57,0.999999541589978
734,130,117,57,1.90329871260219e-39
734,130,118,57,3.6066484694733e-18
734,130,119,57,5.61632482656713e-18
734,130,97,57,4.52806205594981e-36
734,130,98,57,2.89249056745819e-45
734,130,99,57,2.81803998885032e-34
734,140,198,57,6.27547149477064e-46
734,140,199,57,4.61464415960428e-42
734,140,177,57,9.80478320598281e-35
734,140,178,57,7.72472081132924e-25
734,140,179,57,1.76656874409572e-29
734,140,157,57,1.91557979188859e-39
734,140,158,57,1.71041638695082e-17
734,140,159,57,4.58409955739301e-07
734,140,137,57,1.56488438581993e-34
734,140,138,57,1.92117464810232e-22
734,140,139,57,0.999999541590041
734,140,117,57,1.82526463115842e-39
734,140,118,57,3.60664846846389e-18
734,140,119,57,2.30530486469041e-18
734,140,97,57,4.5280620534273e-36
734,140,98,57,1.19212254575401e-45
734,140,99,57,2.65705153463462e-34
734,150,198,57,6.27471372827237e-46
734,150,199,57,4.61464384107615e-42
734,150,177,57,9.80477068147005e-35
734,150,178,57,7.724720210146e-25
734,150,179,57,1.76554061614484e-29
734,150,157,57,1.84180122126987e-39
734,150,158,57,1.7104152225084e-17
734,150,159,57,4.58409915940972e-07
734,150,137,57,1.56488323918735e-34
734,150,138,57,1.84397730794299e-22
734,150,139,57,0.999999541590081
734,150,117,57,1.77658901917343e-39
734,150,118,57,3.60664846805452e-18
734,150,119,57,9.62288700346272e-19
734,150,97,57,4.5280620524042e-36
734,150,98,57,5.02419141756145e-46
734,150,99,57,2.59178828661505e-34
734,160,198,57,6.27436129886835e-46
734,160,199,57,4.61464369293199e-42
734,160,177,57,9.80476485648995e-35
734,160,178,57,7.72471993054186e-25
734,160,179,57,1.76506244440999e-29
734,160,157,57,1.80748797819895e-39
734,160,158,57,1.71041468093986e-17
734,160,159,57,4.58409897431179e-07
