250,0,10,208,227,66,66,1.3296220962528e-42
250,0,10,208,228,66,66,3.03953849828583e-39
250,0,10,209,228,66,66,-1.06381807380719e-40
250,0,10,208,229,66,66,1.74646061973857e-38
250,0,10,209,229,66,66,-1.3973266369138e-36
250,0,10,210,229,66,66,3.53822093060301e-38
250,0,10,209,230,66,66,-1.39726239095618e-36
250,0,10,210,230,66,66,8.08806072922367e-35
250,0,10,211,230,66,66,-1.02274979432275e-36
250,0,10,210,231,66,66,3.78185540894227e-38
250,0,10,211,231,66,66,-1.09322446583322e-36
250,0,10,211,232,66,66,-3.08420797590231e-41
250,0,10,187,206,66,66,-1.26822191025898e-43
250,0,10,208,207,66,66,1.01665901220734e-33
250,0,10,187,207,66,66,8.72515778413288e-34
250,0,10,188,207,66,66,-6.12430567924719e-35
250,0,10,208,208,66,66,1.06506979240739e-22
250,0,10,209,208,66,66,3.76283944027291e-30
250,0,10,187,208,66,66,-4.03621713124908e-32
250,0,10,188,208,66,66,6.47645743890728e-30
250,0,10,189,208,66,66,-4.82707027162429e-31
250,0,10,208,209,66,66,-3.83306850455599e-28
250,0,10,209,209,66,66,-3.03814024500841e-20
250,0,10,210,209,66,66,-7.76555913026275e-28
250,0,10,188,209,66,66,2.30902229061323e-29
250,0,10,189,209,66,66,-3.93417482943514e-27
250,0,10,190,209,66,66,1.12403955562589e-28
250,0,10,209,210,66,66,2.55990478509581e-26
250,0,10,210,210,66,66,1.46795364616827e-18
250,0,10,211,210,66,66,1.87376552134272e-26
250,0,10,189,210,66,66,-3.28391377906587e-27
250,0,10,190,210,66,66,2.14486078827934e-25
250,0,10,191,210,66,66,-1.53821349399594e-27
250,0,10,210,211,66,66,-5.87624925377503e-28
250,0,10,211,211,66,66,-1.68277761781561e-20
250,0,10,190,211,66,66,8.50568064599462e-29
250,0,10,191,211,66,66,-1.39445981834818e-27
250,0,10,192,211,66,66,8.65985647470255e-30
250,0,10,211,212,66,66,1.78530041893694e-31
250,0,10,191,212,66,66,-1.46559063232071e-32
250,0,10,192,212,66,66,2.08063928747023e-31
250,0,10,192,213,66,66,-2.29819642502795e-40
250,0,10,187,186,66,66,-5.21720571932765e-40
250,0,10,167,186,66,66,1.73187554872112e-41
250,0,10,208,187,66,66,4.01837366246771e-33
250,0,10,187,187,66,66,-7.80997805951318e-24
250,0,10,188,187,66,66,-5.53364491474484e-31
250,0,10,167,187,66,66,-2.61701635556687e-31
250,0,10,168,187,66,66,3.01114345860983e-32
250,0,10,208,188,66,66,-1.01465749076966e-22
250,0,10,209,188,66,66,3.5512331165187e-24
250,0,10,187,188,66,66,-8.70798035281877e-23
250,0,10,188,188,66,66,-1.38421174833491e-14
250,0,10,189,188,66,66,-1.0414215023653e-21
250,0,10,167,188,66,66,2.89065432017012e-24
250,0,10,168,188,66,66,-7.60327317142594e-22
250,0,10,169,188,66,66,2.70132398304331e-22
250,0,10,208,189,66,66,3.44977787836527e-22
250,0,10,209,189,66,66,-2.76013467832866e-20
250,0,10,210,189,66,66,6.98903608659118e-22
250,0,10,188,189,66,66,-4.75063979040017e-20
250,0,10,189,189,66,66,-8.01862175563527e-12
250,0,10,190,189,66,66,-2.31262689002536e-19
250,0,10,168,189,66,66,2.58506972338587e-21
250,0,10,169,189,66,66,-2.09955746591706e-18
250,0,10,170,189,66,66,1.9632768705445e-19
250,0,10,209,190,66,66,-4.95930681913694e-20
250,0,10,210,190,66,66,2.87069737134939e-18
250,0,10,211,190,66,66,-3.6300483445953e-20
250,0,10,189,190,66,66,1.45434799372988e-17
250,0,10,190,190,66,66,9.4101770756179e-10
250,0,10,191,190,66,66,6.81229124583648e-18
250,0,10,169,190,66,66,-3.7724063755459e-18
250,0,10,170,190,66,66,8.06402153555346e-16
250,0,10,171,190,66,66,-5.66959858513427e-19
250,0,10,210,191,66,66,7.07162933816136e-22
250,0,10,211,191,66,66,-2.04420247995261e-20
250,0,10,190,191,66,66,-2.33995646339561e-19
250,0,10,191,191,66,66,-3.80037808387023e-12
250,0,10,192,191,66,66,-2.38237102630944e-20
250,0,10,170,191,66,66,1.98647798418332e-19
250,0,10,171,191,66,66,-3.19274191081314e-19
250,0,10,172,191,66,66,8.69329191436781e-22
250,0,10,211,192,66,66,1.34221745617261e-30
250,0,10,191,192,66,66,-2.51885797617744e-28
250,0,10,192,192,66,66,-3.54250026285015e-21
250,0,10,171,192,66,66,2.09634513595084e-29
250,0,10,172,192,66,66,-1.30485621859771e-28
250,0,10,192,193,66,66,-6.31281817266986e-37
250,0,10,172,193,66,66,2.3035526612477e-38
250,0,10,187,166,66,66,-2.33184169308644e-40
250,0,10,167,166,66,66,1.76952705358334e-38
250,0,10,147,166,66,66,-3.8453079640447e-40
250,0,10,187,167,66,66,5.76996472684018e-30
250,0,10,188,167,66,66,-4.05001589884201e-31
250,0,10,167,167,66,66,4.33763892794516e-22
250,0,10,168,167,66,66,5.037978524315e-29
250,0,10,147,167,66,66,9.51492178142175e-30
250,0,10,148,167,66,66,-1.09071062059769e-30
250,0,10,187,168,66,66,-9.02872899113367e-23
250,0,10,188,168,66,66,1.44873719963647e-20
250,0,10,189,168,66,66,-1.07978108923408e-21
250,0,10,167,168,66,66,6.85148578338374e-21
250,0,10,168,168,66,66,1.78530035578375e-12
250,0,10,169,168,66,66,6.40273129062542e-19
250,0,10,147,168,66,66,-1.48887652183859e-22
250,0,10,148,168,66,66,3.90159715311304e-20
250,0,10,149,168,66,66,-1.33414257075509e-20
250,0,10,188,169,66,66,-1.35280580339481e-14
250,0,10,189,169,66,66,2.30494723349603e-12
250,0,10,190,169,66,66,-6.58550261847922e-14
250,0,10,168,169,66,66,1.68280983465285e-12
250,0,10,169,169,66,66,0.00135398122498812
250,0,10,170,169,66,66,1.27803965827718e-10
250,0,10,148,169,66,66,-3.64324411119174e-14
250,0,10,149,169,66,66,2.84791821065556e-11
250,0,10,150,169,66,66,-2.66907427178905e-12
250,0,10,189,170,66,66,-7.95291999149538e-12
250,0,10,190,170,66,66,5.1943831019015e-10
250,0,10,191,170,66,66,-3.72521621169606e-12
250,0,10,169,170,66,66,4.71580861982935e-09
250,0,10,170,170,66,66,0.998645792768746
250,0,10,171,170,66,66,7.08745008280808e-10
250,0,10,149,170,66,66,-9.82637057478883e-11
250,0,10,150,170,66,66,2.10525985612663e-08
250,0,10,151,170,66,66,-1.49774859248121e-11
250,0,10,190,171,66,66,-2.47957268934832e-19
250,0,10,191,171,66,66,4.06512379887905e-18
250,0,10,192,171,66,66,-2.52451796652632e-20
250,0,10,170,171,66,66,4.81207345309652e-16
250,0,10,171,171,66,66,7.66186333092499e-10
250,0,10,172,171,66,66,2.10587580502919e-18
250,0,10,150,171,66,66,-1.00495953818309e-17
250,0,10,151,171,66,66,1.63441075686206e-17
250,0,10,152,171,66,66,-4.40399607134688e-20
250,0,10,191,172,66,66,-1.5160498479712e-28
250,0,10,192,172,66,66,2.15227417935755e-27
250,0,10,171,172,66,66,2.8843769085963e-26
250,0,10,172,172,66,66,1.77858235961748e-19
250,0,10,151,172,66,66,-6.09538184334383e-28
250,0,10,152,172,66,66,3.75462054777702e-27
250,0,10,192,173,66,66,-1.06238980515848e-37
250,0,10,172,173,66,66,8.86213136867203e-36
250,0,10,152,173,66,66,-1.85332827501908e-37
250,0,10,167,146,66,66,1.02912965800788e-40
250,0,10,147,146,66,66,-5.11238367448508e-39
250,0,10,127,146,66,66,6.73990840210738e-41
250,0,10,167,147,66,66,-1.27143718868472e-30
250,0,10,168,147,66,66,1.46291778635522e-31
250,0,10,147,147,66,66,-6.25706045803684e-23
250,0,10,148,147,66,66,-7.24023353849019e-30
250,0,10,127,147,66,66,-8.3268129764679e-31
250,0,10,128,147,66,66,5.54926373787686e-32
250,0,10,167,148,66,66,3.69113024839044e-24
250,0,10,168,148,66,66,-9.70876088295957e-22
250,0,10,169,148,66,66,3.44937082062683e-22
250,0,10,147,148,66,66,-1.83363426322759e-22
250,0,10,148,148,66,66,-4.76012717381629e-14
250,0,10,149,148,66,66,-1.64307079457881e-20
250,0,10,127,148,66,66,2.41737079296271e-24
250,0,10,128,148,66,66,-3.68280946544202e-22
250,0,10,129,148,66,66,2.63248049426551e-23
250,0,10,168,149,66,66,-2.04250484283167e-18
250,0,10,169,149,66,66,1.65889386005504e-15
250,0,10,170,149,66,66,-1.55121638678833e-16
250,0,10,148,149,66,66,1.01087102799143e-16
250,0,10,149,149,66,66,7.82811300989925e-08
250,0,10,150,149,66,66,7.4057344788415e-15
250,0,10,128,149,66,66,-7.74780248383112e-19
250,0,10,129,149,66,66,1.26602964880944e-16
250,0,10,130,149,66,66,-3.60633237047123e-18
250,0,10,169,150,66,66,-1.17721418685592e-17
250,0,10,170,150,66,66,2.5164522614273e-15
250,0,10,171,150,66,66,-1.76925050584788e-18
250,0,10,149,150,66,66,5.60753351834555e-16
250,0,10,150,150,66,66,1.19016327511911e-07
250,0,10,151,150,66,66,8.54707785592926e-17
250,0,10,129,150,66,66,-8.98422798134443e-19
250,0,10,130,150,66,66,5.85035287560374e-17
250,0,10,131,150,66,66,-4.45800414065788e-19
250,0,10,170,151,66,66,2.27177052704315e-19
250,0,10,171,151,66,66,-3.65127478441332e-19
250,0,10,172,151,66,66,9.94179875704116e-22
250,0,10,150,151,66,66,-1.08457655962315e-17
250,0,10,151,151,66,66,-1.74741051792833e-11
250,0,10,152,151,66,66,-4.75289872494853e-20
250,0,10,130,151,66,66,5.28150660329255e-21
250,0,10,131,151,66,66,-9.20016586333752e-20
250,0,10,132,151,66,66,5.65419510891503e-22
250,0,10,171,152,66,66,3.72384617424849e-29
250,0,10,172,152,66,66,-2.31788351747981e-28
250,0,10,151,152,66,66,-1.79895402429478e-27
250,0,10,152,152,66,66,-1.09775973152401e-20
250,0,10,131,152,66,66,9.38302496401838e-30
250,0,10,132,152,66,66,-1.31824893742564e-28
250,0,10,172,153,66,66,1.21190673015022e-38
250,0,10,152,153,66,66,-5.79379053353702e-37
250,0,10,132,153,66,66,6.89247215069957e-39
250,0,10,147,126,66,66,-3.28915290258896e-42
250,0,10,127,126,66,66,9.91274747027161e-41
250,0,10,147,127,66,66,2.19327842805955e-32
250,0,10,148,127,66,66,-2.51418995380842e-33
250,0,10,127,127,66,66,6.54825891288327e-25
250,0,10,128,127,66,66,4.40514595369171e-32
250,0,10,108,127,66,66,-3.00310872990326e-34
250,0,10,147,128,66,66,1.71768083692298e-28
250,0,10,148,128,66,66,-4.50117828107041e-26
250,0,10,149,128,66,66,1.53916801957443e-26
250,0,10,127,128,66,66,-5.1766934755572e-27
250,0,10,128,128,66,66,-7.81286870761234e-19
250,0,10,129,128,66,66,-5.63734146158606e-26
250,0,10,108,128,66,66,-5.37649423435869e-27
250,0,10,109,128,66,66,2.04589444777068e-28
250,0,10,148,129,66,66,-4.57985016387308e-26
250,0,10,149,129,66,66,3.58006169383515e-23
250,0,10,150,129,66,66,-3.3552405131162e-24
250,0,10,128,129,66,66,8.02441692495807e-25
250,0,10,129,129,66,66,1.29897537173765e-16
250,0,10,130,129,66,66,3.73508676441167e-24
250,0,10,108,129,66,66,-5.47046494555525e-27
250,0,10,109,129,66,66,4.75869316991069e-25
250,0,10,110,129,66,66,-1.11700831960382e-26
250,0,10,149,130,66,66,-1.98264846954573e-25
250,0,10,150,130,66,66,4.24774355900497e-23
250,0,10,151,130,66,66,-3.02197940943312e-26
250,0,10,129,130,66,66,7.26162854150946e-25
250,0,10,130,130,66,66,4.68443722741488e-17
250,0,10,131,130,66,66,3.60324450505811e-25
250,0,10,109,130,66,66,-2.63537797312484e-27
250,0,10,110,130,66,66,1.41413555195344e-25
250,0,10,111,130,66,66,-1.97833003487128e-27
250,0,10,150,131,66,66,2.08203905453044e-26
250,0,10,151,131,66,66,-3.38611346789517e-26
250,0,10,152,131,66,66,9.12404078787134e-29
250,0,10,130,131,66,66,-2.31774636875205e-26
250,0,10,131,131,66,66,-3.99968542297493e-19
250,0,10,132,131,66,66,-2.48129769898112e-27
250,0,10,110,131,66,66,6.93141053989782e-29
250,0,10,111,131,66,66,-2.21670933763104e-27
250,0,10,151,132,66,66,-5.42227996537551e-31
250,0,10,152,132,66,66,3.34000466205906e-30
250,0,10,131,132,66,66,6.46523283022335e-30
250,0,10,132,132,66,66,8.99830736464449e-23
250,0,10,111,132,66,66,-3.54967981565281e-32
250,0,10,152,133,66,66,-3.23287828766133e-40
250,0,10,132,133,66,66,8.79186496724504e-39
250,0,10,127,106,66,66,1.60908318289553e-44
250,0,10,127,107,66,66,1.67978479187359e-38
250,0,10,128,107,66,66,-1.11946417666933e-39
250,0,10,108,107,66,66,1.7446181218021e-38
250,0,10,127,108,66,66,9.38228203836595e-38
250,0,10,128,108,66,66,-1.42936934618924e-35
250,0,10,129,108,66,66,1.02171642553129e-36
250,0,10,108,108,66,66,-2.20676831086448e-28
250,0,10,109,108,66,66,-8.47654129714352e-36
250,0,10,128,109,66,66,-1.28021611171884e-35
250,0,10,129,109,66,66,2.09193711081563e-33
250,0,10,130,109,66,66,-5.95896038202501e-35
250,0,10,108,109,66,66,1.99514042063665e-34
250,0,10,109,109,66,66,1.71932915325029e-26
250,0,10,110,109,66,66,4.07385564263552e-34
250,0,10,129,110,66,66,-1.56298015723508e-35
250,0,10,130,110,66,66,1.01778199266305e-33
250,0,10,131,110,66,66,-7.755560107322e-36
250,0,10,109,110,66,66,1.296706749383e-34
250,0,10,110,110,66,66,6.89305900951793e-27
250,0,10,111,110,66,66,9.73414035817768e-35
250,0,10,130,111,66,66,1.4036257042738e-36
250,0,10,131,111,66,66,-2.44505787066752e-35
250,0,10,132,111,66,66,1.50267228425024e-37
250,0,10,110,111,66,66,-9.5959162822306e-36
250,0,10,111,111,66,66,-3.04015463830609e-28
250,0,10,131,112,66,66,-4.16606259173964e-39
250,0,10,132,112,66,66,5.85302459054476e-38
250,0,10,111,112,66,66,5.22889868014319e-38
250,0,10,132,113,66,66,1.79313651638476e-42
250,0,10,108,87,66,66,-3.14243090686013e-48
250,0,10,108,88,66,66,-2.23298456798608e-44
250,0,10,109,88,66,66,8.49708105405463e-46
250,0,10,108,89,66,66,-1.51213705084705e-44
250,0,10,109,89,66,66,1.31539025063698e-42
250,0,10,110,89,66,66,-3.08761628671016e-44
250,0,10,109,90,66,66,-1.88168574936985e-45
250,0,10,110,90,66,66,1.00970666937498e-43
250,0,10,111,90,66,66,-1.41254706995736e-45
250,0,10,110,91,66,66,1.40745805095938e-45
250,0,10,111,91,66,66,-4.50114069268742e-44
250,0,10,111,92,66,66,-1.88909781632058e-47
250,10,20,208,227,66,66,2.50642793678878e-44
250,10,20,208,228,66,66,5.72973646325062e-41
250,10,20,209,228,66,66,-8.84477254399392e-53
250,10,20,208,229,66,66,3.82335929062101e-40
250,10,20,209,229,66,66,-1.34920070016658e-48
250,10,20,210,229,66,66,1.47923918560464e-39
250,10,20,209,230,66,66,-1.34915293828768e-48
250,10,20,210,230,66,66,3.38144597508661e-36
250,10,20,211,230,66,66,-2.19889671462086e-39
250,10,20,210,231,66,66,1.5811151868028e-39
250,10,20,211,231,66,66,-2.35041912345003e-39
250,10,20,211,232,66,66,-6.6311287704185e-44
250,10,20,187,206,66,66,-4.4545794939255e-46
250,10,20,208,207,66,66,2.49961955775384e-35
250,10,20,187,207,66,66,3.0646744071648e-36
250,10,20,188,207,66,66,-7.02809502485761e-37
250,10,20,208,208,66,66,2.16659626962866e-24
250,10,20,209,208,66,66,3.37604258955741e-42
250,10,20,187,208,66,66,-1.17296998201383e-34
250,10,20,188,208,66,66,6.14921397979316e-32
250,10,20,189,208,66,66,-8.20892828866366e-32
250,10,20,208,209,66,66,-8.25210485257686e-30
250,10,20,209,209,66,66,-2.88481707380845e-32
250,10,20,210,209,66,66,-3.19269938653011e-29
250,10,20,188,209,66,66,2.32021616565981e-31
250,10,20,189,209,66,66,-7.08067610756597e-28
250,10,20,190,209,66,66,3.19139538569724e-29
250,10,20,209,210,66,66,2.47177468041262e-38
250,10,20,210,210,66,66,6.13722781728081e-20
250,10,20,211,210,66,66,4.02858495119209e-29
250,10,20,189,210,66,66,-6.01017924359235e-28
250,10,20,190,210,66,66,6.19259578477203e-26
250,10,20,191,210,66,66,-1.53631735427999e-29
250,10,20,210,211,66,66,-2.45677226344408e-29
250,10,20,211,211,66,66,-3.61800196301195e-23
250,10,20,190,211,66,66,2.45576883885258e-29
250,10,20,191,211,66,66,-1.39275623854764e-29
250,10,20,192,211,66,66,1.94005217668028e-31
250,10,20,211,212,66,66,3.83849674378747e-34
250,10,20,191,212,66,66,-1.46382643863149e-34
250,10,20,192,212,66,66,4.66130272873834e-33
250,10,20,192,213,66,66,-5.14870084874206e-42
250,10,20,187,186,66,66,-1.8325223807722e-42
250,10,20,167,186,66,66,9.37305582638667e-44
250,10,20,208,187,66,66,9.87982417706078e-35
250,10,20,187,187,66,66,-2.74322331970919e-26
250,10,20,188,187,66,66,-6.35027234351139e-33
250,10,20,167,187,66,66,-1.4163512960331e-33
250,10,20,168,187,66,66,8.89931606559667e-34
250,10,20,208,188,66,66,-2.49469934299988e-24
250,10,20,209,188,66,66,3.85097087728306e-36
250,10,20,187,188,66,66,-3.05864194666998e-25
250,10,20,188,188,66,66,-1.58848619184755e-16
250,10,20,189,188,66,66,-2.14056393479099e-22
250,10,20,167,188,66,66,1.56444592545631e-26
250,10,20,168,188,66,66,-2.24711670411497e-23
250,10,20,169,188,66,66,2.7013074166124e-22
250,10,20,208,189,66,66,7.14727860498077e-24
250,10,20,209,189,66,66,-2.52215723533516e-32
250,10,20,210,189,66,66,2.76524746414925e-23
250,10,20,188,189,66,66,-4.59392443055425e-22
250,10,20,189,189,66,66,-1.38884002302021e-12
250,10,20,190,189,66,66,-6.31882039566062e-20
250,10,20,168,189,66,66,6.43795781935901e-23
250,10,20,169,189,66,66,-1.76919594117531e-18
250,10,20,170,189,66,66,1.85791483956789e-19
250,10,20,209,190,66,66,-4.78863023842138e-32
250,10,20,210,190,66,66,1.20019710044432e-19
250,10,20,211,190,66,66,-7.80467729045085e-23
250,10,20,189,190,66,66,2.66176232229682e-18
250,10,20,190,190,66,66,2.71691891769477e-10
250,10,20,191,190,66,66,6.8039761926784e-20
250,10,20,169,190,66,66,-3.35903926325935e-18
250,10,20,170,190,66,66,8.06388589893484e-16
250,10,20,171,190,66,66,-2.20799558746854e-20
250,10,20,210,191,66,66,2.95659595665274e-23
250,10,20,211,191,66,66,-4.3951507991545e-23
250,10,20,190,191,66,66,-6.75606761233315e-20
250,10,20,191,191,66,66,-3.79580340740412e-14
250,10,20,192,191,66,66,-5.33727909147594e-22
250,10,20,170,191,66,66,1.98647809054643e-19
250,10,20,171,191,66,66,-1.24341765964693e-20
250,10,20,172,191,66,66,7.53877092254528e-24
250,10,20,211,192,66,66,2.88584334561917e-33
250,10,20,191,192,66,66,-2.51582591933894e-30
250,10,20,192,192,66,66,-7.93634256444421e-23
250,10,20,171,192,66,66,8.1642445114915e-31
250,10,20,172,192,66,66,-1.13156353354434e-30
250,10,20,192,193,66,66,-1.41427477334886e-38
250,10,20,172,193,66,66,1.99762713455244e-40
250,10,20,187,166,66,66,-8.1904710446977e-43
250,10,20,167,166,66,66,9.57679564245222e-41
250,10,20,147,166,66,66,-1.03374549917759e-41
250,10,20,187,167,66,66,2.02667302560915e-32
250,10,20,188,167,66,66,-4.64768804640292e-33
250,10,20,167,167,66,66,2.34756228697606e-24
250,10,20,168,167,66,66,1.48895192344556e-30
250,10,20,147,167,66,66,2.55792872851237e-31
250,10,20,148,167,66,66,-1.46562165911224e-31
250,10,20,187,168,66,66,-3.17130321036218e-25
