412,0,241,23,1.68174659524164e-18
412,0,220,23,1.15106033086445e-11
412,0,221,23,5.20226632491499e-10
412,0,222,23,-1.82003378667548e-12
412,0,223,23,-4.45081727672163e-15
412,0,200,23,0.00111965286437274
412,0,201,23,0.490215803670332
412,0,202,23,0.000120200152949189
412,0,203,23,9.13260073640491e-13
412,0,180,23,0.000990335532660866
412,0,181,23,0.50726044192856
412,0,182,23,0.000293564221589534
412,0,183,23,2.79017325672724e-12
412,0,160,23,1.05174362730728e-11
412,0,161,23,1.08460379776632e-09
412,0,162,23,8.10750807502948e-13
412,0,163,23,-1.06880520240697e-14
412,0,141,23,6.44927974891086e-18
412,10,241,23,6.91312935247564e-23
412,10,220,23,2.54964703387472e-12
412,10,221,23,9.19260391063009e-11
412,10,222,23,-4.81761882543125e-13
412,10,223,23,-3.50569935093919e-16
412,10,200,23,0.00111965328465764
412,10,201,23,0.490215803692954
412,10,202,23,0.000120198945700972
412,10,203,23,1.55468102401774e-13
412,10,180,23,0.000990335672082151
412,10,181,23,0.507260444437603
412,10,182,23,0.000293563252967906
412,10,183,23,8.26361730829773e-13
412,10,160,23,2.69419350200253e-12
412,10,161,23,6.159678616293e-10
412,10,162,23,3.98974352727127e-13
412,10,163,23,-6.9207234565668e-16
412,10,141,23,3.3982553698122e-19
412,20,241,23,2.84832007412188e-27
412,20,220,23,5.63977047860556e-13
412,20,221,23,1.62440168629596e-11
412,20,222,23,-1.21663849601978e-13
412,20,223,23,-2.76128013786733e-17
412,20,200,23,0.00111965390719842
412,20,201,23,0.490215803031371
412,20,202,23,0.000120197914736978
412,20,203,23,2.6465793043178e-14
412,20,180,23,0.000990336015546503
412,20,181,23,0.507260446300565
412,20,182,23,0.000293562462924144
412,20,183,23,2.44742383063683e-13
412,20,160,23,6.88815792894657e-13
412,20,161,23,3.49839644541131e-10
412,20,162,23,1.730018132585e-13
412,20,163,23,-4.48131247176758e-17
412,20,141,23,1.79076264196341e-20
412,30,241,23,1.2692949467337e-30
412,30,220,23,1.24594871963529e-13
412,30,221,23,2.87082693771879e-12
412,30,222,23,-2.8402158671257e-14
412,30,223,23,-2.17494012374139e-18
412,30,200,23,0.00111965474151672
412,30,201,23,0.490215801984616
412,30,202,23,0.000120197047139619
412,30,203,23,4.50539293863298e-15
412,30,180,23,0.000990336570631146
412,30,181,23,0.507260447607952
412,30,182,23,0.000293561846144039
412,30,183,23,7.2485274024032e-14
412,30,160,23,1.75801523418608e-13
412,30,161,23,1.98711887585662e-10
412,30,162,23,7.01199066243339e-14
412,30,163,23,-2.90175583448162e-18
412,30,141,23,9.43863007904921e-22
412,40,241,23,2.00667965086213e-31
412,40,220,23,2.74949893172025e-14
412,40,221,23,5.07763428586407e-13
412,40,222,23,-5.66511382102655e-15
412,40,223,23,-1.71307479018274e-19
412,40,200,23,0.00111965579272915
412,40,201,23,0.490215800611507
412,40,202,23,0.000120196331438405
412,40,203,23,7.67056708955174e-16
412,40,180,23,0.00099033734153987
412,40,181,23,0.507260448411879
412,40,182,23,0.000293561397393069
412,40,183,23,2.14682979360792e-14
412,40,160,23,4.47990627033884e-14
412,40,161,23,1.12890531199777e-10
412,40,162,23,2.72545596809729e-14
412,40,163,23,-1.87890997370804e-19
412,40,141,23,4.97929565177529e-23
412,50,241,23,3.46269275954992e-32
412,50,220,23,6.06176317668874e-15
412,50,221,23,9.02083905607302e-14
412,50,222,23,-6.95980861103747e-16
412,50,223,23,-1.34877176707516e-20
412,50,200,23,0.00111965706574001
412,50,201,23,0.490215798926089
412,50,202,23,0.000120195758040939
412,50,203,23,1.30683495919951e-16
412,50,180,23,0.000990338332430208
412,50,181,23,0.507260448740885
412,50,182,23,0.000293561112537316
412,50,183,23,6.3587492351774e-15
412,50,160,23,1.14005657465537e-14
412,50,161,23,6.41551744571745e-11
412,50,162,23,1.02964861376211e-14
412,50,163,23,-1.21562291069344e-20
412,50,141,23,2.64588255839627e-24
412,60,241,23,5.92370643178848e-33
412,60,220,23,1.33573937675066e-15
412,60,221,23,1.64264778111717e-14
412,60,222,23,1.42866984231323e-16
412,60,223,23,-1.0561004621509e-21
412,60,200,23,0.00111965856617401
412,60,201,23,0.490215796932148
412,60,202,23,0.000120195319242264
412,60,203,23,2.23554589811284e-17
412,60,180,23,0.00099033954825996
412,60,181,23,0.507260448608822
412,60,182,23,0.000293560988848997
412,60,183,23,1.88380673166416e-15
412,60,160,23,2.89813569027311e-15
412,60,161,23,3.64800026526232e-11
412,60,162,23,3.8111080648643e-15
412,60,163,23,-7.74917871977585e-22
412,60,141,23,1.50866776510751e-25
412,70,241,23,1.04156553479935e-33
412,70,220,23,2.94641969453529e-16
412,70,221,23,3.38928195429084e-15
412,70,222,23,1.65792663040444e-16
412,70,223,23,-7.66305726380306e-23
412,70,200,23,0.00111966030060001
412,70,201,23,0.490215794629345
412,70,202,23,0.000120195009157264
412,70,203,23,3.91528416014533e-18
412,70,180,23,0.00099034099501709
412,70,181,23,0.50726044802002
412,70,182,23,0.000293561025091122
412,70,183,23,5.58481170804307e-16
412,70,160,23,7.36444562019485e-16
412,70,161,23,2.07643089607728e-11
412,70,162,23,1.3891846623513e-15
412,70,163,23,-3.72615274632003e-23
412,70,141,23,1.43588605066816e-26
412,80,241,23,2.35950049747667e-34
412,80,220,23,6.54781589971463e-17
412,80,221,23,1.0856162690502e-15
412,80,222,23,9.26350836526206e-17
412,80,223,23,6.14985155005074e-25
412,80,200,23,0.00111966227660322
412,80,201,23,0.490215792014329
412,80,202,23,0.000120194823651339
412,80,203,23,7.76349509674041e-19
412,80,180,23,0.000990342679799705
412,80,181,23,0.507260446972235
412,80,182,23,0.000293561221541173
412,80,183,23,1.65965700882222e-16
412,80,160,23,1.87472436990792e-16
412,80,161,23,1.18400289610884e-11
412,80,162,23,5.00471578075004e-16
412,80,163,23,1.07298024313768e-23
412,80,141,23,4.40843725654057e-27
412,90,241,23,1.10839738660269e-34
412,90,220,23,1.50498206593297e-17
412,90,221,23,6.78538914174886e-16
412,90,222,23,4.27452530473758e-17
412,90,223,23,6.73239010022563e-24
412,90,200,23,0.00111966450282804
412,90,201,23,0.490215789080945
412,90,202,23,0.000120194760287386
412,90,203,23,2.42055548367537e-19
412,90,180,23,0.000990344610862942
412,90,181,23,0.5072604454583
412,90,182,23,0.000293561580005102
412,90,183,23,4.97165057182326e-17
412,90,160,23,4.81777222683143e-17
412,90,161,23,6.7723666828373e-12
412,90,162,23,1.78704352579063e-16
412,90,163,23,1.3911635892117e-23
412,90,141,23,2.32827193620278e-27
412,100,241,23,9.39543240942581e-35
412,100,220,23,3.93185946981156e-18
412,100,221,23,6.06577146579089e-16
412,100,222,23,1.80374385842589e-17
412,100,223,23,7.22557412268111e-24
412,100,200,23,0.00111966698901799
412,100,201,23,0.490215785820265
412,100,202,23,0.000120194818293628
412,100,203,23,1.51129024133001e-19
412,100,180,23,0.000990346797662046
412,100,181,23,0.507260443467029
412,100,182,23,0.00029356210383816
412,100,183,23,1.52877121172973e-17
412,100,160,23,1.28346375433644e-17
412,100,161,23,3.89475189741364e-12
412,100,162,23,6.34142623953406e-17
412,100,163,23,1.41421128946276e-23
412,100,141,23,1.33613276644169e-27
412,110,241,23,9.25480811243401e-35
412,110,220,23,1.44998962788151e-18
412,110,221,23,5.93822868577485e-16
412,110,222,23,7.22783010361836e-18
412,110,223,23,7.2683195130223e-24
412,110,200,23,0.00111966974605896
412,110,201,23,0.490215782220558
412,110,202,23,0.00012019499855348
412,110,203,23,1.35671486669769e-19
412,110,180,23,0.000990349250899053
412,110,181,23,0.507260440983692
412,110,182,23,0.000293562797978026
412,110,183,23,5.09120420536692e-18
412,110,160,23,3.83859228178459e-18
412,110,161,23,2.26081502658273e-12
412,110,162,23,2.24344465823405e-17
412,110,163,23,1.41651194152009e-23
412,110,141,23,7.82845386701406e-28
412,120,241,23,9.27681249577829e-35
412,120,220,23,8.60818580224937e-19
412,120,221,23,5.91523967376224e-16
412,120,222,23,2.79179949600342e-18
412,120,223,23,7.27303853285134e-24
412,120,200,23,0.00111967278602707
412,120,201,23,0.490215778267235
412,120,202,23,0.000120195303617819
412,120,203,23,1.33058676573079e-19
412,120,180,23,0.000990351982575061
412,120,181,23,0.50726043799022
412,120,182,23,0.000293563668992244
412,120,183,23,2.07141729665281e-18
412,120,160,23,1.51076895956563e-18
412,120,161,23,1.33318220059962e-12
412,120,162,23,7.94406181419413e-18
412,120,163,23,1.41693090612687e-23
412,120,141,23,4.69276530722943e-28
412,130,241,23,9.29362839705041e-35
412,130,220,23,6.82792429013748e-19
412,130,221,23,5.91065917926731e-16
412,130,222,23,1.02967532595528e-18
412,130,223,23,7.27389299110898e-24
412,130,200,23,0.00111967612224167
412,130,201,23,0.49021577394276
412,130,202,23,0.000120195737740004
412,130,203,23,1.32630674065732e-19
412,130,180,23,0.000990355006048759
412,130,181,23,0.507260434465263
412,130,182,23,0.00029356472514097
412,130,183,23,1.17710680266691e-18
412,130,160,23,8.65434174743882e-19
412,130,161,23,8.06760875739299e-13
412,130,162,23,2.82010817783515e-18
412,130,163,23,1.41705091738838e-23
412,130,141,23,2.91367172090768e-28
412,140,241,23,9.29900678557319e-35
412,140,220,23,5.90449797187199e-19
412,140,221,23,5.90926260960353e-16
412,140,222,23,3.29727275395875e-19
412,140,223,23,7.27414957784118e-24
412,140,200,23,0.00111967976932376
412,140,201,23,0.49021576922653
412,140,202,23,0.000120196306934182
412,140,203,23,1.32572962209917e-19
412,140,180,23,0.0009903583361016
412,140,181,23,0.507260430384147
412,140,182,23,0.000293565976455793
412,140,183,23,9.12279172515179e-19
412,140,160,23,6.40205629411811e-19
412,140,161,23,5.08408309868383e-13
412,140,162,23,9.82464017346699e-19
412,140,163,23,1.41709357478385e-23
412,140,141,23,1.90543389640472e-28
412,150,241,23,9.2989622609161e-35
412,150,220,23,5.12151034296517e-19
412,150,221,23,5.90835605308105e-16
412,150,222,23,3.38750416432379e-20
412,150,223,23,7.27426362181709e-24
412,150,200,23,0.00111968374326023
412,150,201,23,0.490215764094736
412,150,202,23,0.000120197019057704
412,150,203,23,1.32576687146772e-19
412,150,180,23,0.000990361989009921
412,150,181,23,0.507260425718761
