698,0,1504,32_1,1.15964255339005e-21
698,0,1505,32_1,1.23494804953616e-15
698,0,1506,32_1,3.80454878395081e-12
698,0,1507,32_1,2.46654194546877e-13
698,0,1508,32_1,1.89900316822578e-17
698,0,1462,32_1,1.27226404189855e-28
698,0,1463,32_1,1.9756953938107e-18
698,0,1464,32_1,4.87558441661576e-14
698,0,1465,32_1,7.47405458797451e-10
698,0,1466,32_1,0.000228371441988699
698,0,1467,32_1,1.93976775710249e-05
698,0,1468,32_1,4.05939556104119e-10
698,0,1469,32_1,1.96175203693863e-14
698,0,1422,32_1,2.07259943306204e-19
698,0,1423,32_1,2.56809435906731e-14
698,0,1424,32_1,6.39842671505296e-07
698,0,1425,32_1,0.00364239892429939
698,0,1426,32_1,1.29404351990433e-06
698,0,1427,32_1,0.919499190476025
698,0,1428,32_1,0.00837565266244951
698,0,1429,32_1,4.07717337855695e-10
698,0,1430,32_1,1.48230041508355e-18
698,0,1382,32_1,3.20558330703498e-13
698,0,1383,32_1,8.27400310205039e-08
698,0,1384,32_1,1.38736194569241e-06
698,0,1385,32_1,5.53982386098518e-12
698,0,1387,32_1,1.05975923705203e-08
698,0,1388,32_1,0.0149137070639189
698,0,1389,32_1,8.33432713587537e-08
698,0,1390,32_1,1.40452196381196e-15
698,0,1341,32_1,3.4642629428184e-19
698,0,1342,32_1,1.40075321772063e-09
698,0,1343,32_1,0.0423035834337263
698,0,1344,32_1,3.52080527561472e-09
698,0,1348,32_1,1.58944163838132e-09
698,0,1349,32_1,2.81566060603737e-10
698,0,1350,32_1,6.50995057426213e-18
698,0,1301,32_1,1.43492195794068e-20
698,0,1302,32_1,1.86124650856629e-10
698,0,1303,32_1,0.00563130864550617
698,0,1304,32_1,8.77525396749056e-10
698,0,1308,32_1,4.13532848924295e-13
698,0,1309,32_1,2.35258204210976e-17
698,0,1310,32_1,1.89401716040898e-21
698,0,1262,32_1,3.13397117103268e-14
698,0,1263,32_1,5.9341145991221e-10
698,0,1264,32_1,0.00143100195643631
698,0,1265,32_1,7.20628527475005e-11
698,0,1266,32_1,1.48230799853005e-11
698,0,1267,32_1,1.72267919727119e-13
698,0,1268,32_1,6.56956123997237e-13
698,0,1269,32_1,1.32710125723819e-20
698,0,1270,32_1,1.18595657620826e-28
698,0,1222,32_1,5.94646362783904e-22
698,0,1223,32_1,8.59350907025283e-15
698,0,1224,32_1,5.77886357400034e-11
698,0,1225,32_1,4.18600372182807e-06
698,0,1226,32_1,0.00394763200502365
698,0,1227,32_1,6.15183915613731e-08
698,0,1228,32_1,2.53430919796887e-15
698,0,1229,32_1,3.32317378838098e-23
698,0,1230,32_1,1.50083178762573e-32
698,0,1183,32_1,6.47476264808079e-23
698,0,1184,32_1,2.12818011012953e-17
698,0,1185,32_1,1.33293594947644e-13
698,0,1186,32_1,9.50769128487133e-11
698,0,1187,32_1,3.84942510512604e-14
698,0,1188,32_1,2.81858769021185e-19
698,0,1189,32_1,1.39589048658982e-27
698,0,1144,32_1,1.07002394311984e-29
698,0,1145,32_1,2.56067503187549e-22
698,0,1146,32_1,2.49088382866277e-19
698,0,1147,32_1,8.45948676414669e-23
698,10,1504,32_1,2.61545565689637e-23
698,10,1505,32_1,2.15957170443182e-16
698,10,1506,32_1,1.29736805844904e-12
698,10,1507,32_1,6.59464356479322e-14
698,10,1508,32_1,7.25164736958573e-19
698,10,1462,32_1,1.42897164429653e-33
698,10,1463,32_1,7.61401083278705e-20
698,10,1464,32_1,1.5277516856848e-14
698,10,1465,32_1,6.73982728443924e-10
698,10,1466,32_1,0.000228371481339823
698,10,1467,32_1,1.93820867854474e-05
698,10,1468,32_1,2.35373194175063e-10
698,10,1469,32_1,1.88822506986741e-15
698,10,1422,32_1,9.71356480320522e-21
698,10,1423,32_1,9.76137053553806e-15
698,10,1424,32_1,6.397338141154e-07
698,10,1425,32_1,0.00364239928528794
698,10,1426,32_1,1.24580817109407e-06
698,10,1427,32_1,0.919499287353218
698,10,1428,32_1,0.00837563015639364
698,10,1429,32_1,2.30987210306227e-10
698,10,1430,32_1,7.46122363742895e-20
698,10,1382,32_1,8.73817146485997e-14
698,10,1383,32_1,8.12329171776437e-08
698,10,1384,32_1,1.38736013736262e-06
698,10,1385,32_1,3.44875369327074e-14
698,10,1387,32_1,5.31749993257903e-10
698,10,1388,32_1,0.0149137077164848
698,10,1389,32_1,8.30678775969507e-08
698,10,1390,32_1,4.18347930108348e-16
698,10,1341,32_1,1.41957487564238e-21
698,10,1342,32_1,7.40423891367002e-10
698,10,1343,32_1,0.0423035896798492
698,10,1344,32_1,1.07154367775844e-09
698,10,1348,32_1,8.70918098380196e-10
698,10,1349,32_1,2.81369040436887e-10
698,10,1350,32_1,1.89830674520468e-18
698,10,1301,32_1,1.86053502086844e-23
698,10,1302,32_1,9.7462492805962e-11
698,10,1303,32_1,0.00563130770211827
698,10,1304,32_1,3.9261074819799e-10
698,10,1308,32_1,4.13475090274868e-13
698,10,1309,32_1,1.0488531693175e-17
698,10,1310,32_1,1.21587462405706e-22
698,10,1262,32_1,7.04474756919567e-15
698,10,1263,32_1,3.89717787067657e-10
698,10,1264,32_1,0.00143100213015544
698,10,1265,32_1,2.10250555980097e-11
698,10,1266,32_1,2.57485616821347e-13
698,10,1267,32_1,7.04318591265081e-14
698,10,1268,32_1,6.56954161022859e-13
698,10,1269,32_1,1.34308384373242e-21
698,10,1270,32_1,1.66471417029644e-31
698,10,1222,32_1,8.9616836522141e-24
698,10,1223,32_1,1.57380604120749e-15
698,10,1224,32_1,2.79405683365145e-11
698,10,1225,32_1,4.18584332811181e-06
698,10,1226,32_1,0.00394763238397045
698,10,1227,32_1,6.13720188708804e-08
698,10,1228,32_1,8.97664357145557e-16
698,10,1229,32_1,8.35078708092478e-25
698,10,1230,32_1,1.23795446718819e-37
698,10,1183,32_1,2.3115146446004e-25
698,10,1184,32_1,1.662724572561e-18
698,10,1185,32_1,4.06863163014436e-14
698,10,1186,32_1,3.80509939124543e-11
698,10,1187,32_1,1.2791481779946e-14
698,10,1188,32_1,3.70019338879371e-20
698,10,1189,32_1,5.43013525958843e-30
698,10,1144,32_1,2.14328359102082e-36
698,10,1145,32_1,2.57341579910625e-24
698,10,1146,32_1,5.55037007625349e-21
698,10,1147,32_1,7.01486243275558e-25
698,20,1504,32_1,6.02549121972124e-25
698,20,1505,32_1,3.77871019186447e-17
698,20,1506,32_1,4.42408533978454e-13
698,20,1507,32_1,1.76341741979612e-14
698,20,1508,32_1,2.77139448886823e-20
698,20,1462,32_1,2.16734690879849e-38
698,20,1463,32_1,2.93441044924097e-21
698,20,1464,32_1,4.82752505372929e-15
698,20,1465,32_1,6.21196056296034e-10
698,20,1466,32_1,0.000228371513716736
698,20,1467,32_1,1.93695769166785e-05
698,20,1468,32_1,1.36536362145281e-10
698,20,1469,32_1,1.81745902081185e-16
698,20,1422,32_1,4.57263902876333e-22
698,20,1423,32_1,3.71261281359737e-15
698,20,1424,32_1,6.39643338192694e-07
698,20,1425,32_1,0.00364239957349781
698,20,1426,32_1,1.21042955848012e-06
698,20,1427,32_1,0.919499356706172
698,20,1428,32_1,0.00837560970013941
698,20,1429,32_1,1.30872376885973e-10
698,20,1430,32_1,3.77772373092469e-21
698,20,1382,32_1,2.38349974552804e-14
698,20,1383,32_1,8.01082313156534e-08
698,20,1384,32_1,1.38735869521855e-06
698,20,1385,32_1,2.14808409761764e-16
698,20,1387,32_1,2.6685536924326e-11
698,20,1388,32_1,0.0149137078437758
698,20,1389,32_1,8.28539493086425e-08
698,20,1390,32_1,1.24679518791078e-16
698,20,1341,32_1,5.82233658131017e-24
698,20,1342,32_1,3.91382564474458e-10
698,20,1343,32_1,0.0423035934303703
698,20,1344,32_1,3.26120946453294e-10
698,20,1348,32_1,4.77219947390915e-10
698,20,1349,32_1,2.81234357137597e-10
698,20,1350,32_1,5.54973789707182e-19
698,20,1301,32_1,2.43412814374632e-26
698,20,1302,32_1,5.10358500099553e-11
698,20,1303,32_1,0.00563130651862892
698,20,1304,32_1,1.75696341926613e-10
698,20,1308,32_1,4.13441841344784e-13
698,20,1309,32_1,4.67728799954617e-18
698,20,1310,32_1,7.80671602990732e-24
698,20,1262,32_1,1.58357026489636e-15
698,20,1263,32_1,2.57696014198444e-10
698,20,1264,32_1,0.00143100220824145
698,20,1265,32_1,6.13473094033579e-12
698,20,1266,32_1,4.47294997466771e-15
698,20,1267,32_1,2.889383680958e-14
698,20,1268,32_1,6.56952649190357e-13
698,20,1269,32_1,1.35926314970936e-22
698,20,1270,32_1,2.35012246985697e-34
698,20,1222,32_1,1.36006931723351e-25
698,20,1223,32_1,2.88229728302877e-16
698,20,1224,32_1,1.35102347987087e-11
698,20,1225,32_1,4.18570531371047e-06
698,20,1226,32_1,0.00394763265983471
698,20,1227,32_1,6.12574514618557e-08
698,20,1228,32_1,3.18082667329895e-16
698,20,1229,32_1,2.11421090575004e-26
698,20,1230,32_1,1.04172036868933e-42
698,20,1183,32_1,8.25312029137851e-28
698,20,1184,32_1,1.29961400634593e-19
698,20,1185,32_1,1.24710668941904e-14
698,20,1186,32_1,1.52284972698501e-11
698,20,1187,32_1,4.2642073114147e-15
698,20,1188,32_1,4.86005043105204e-21
698,20,1189,32_1,2.11324204796705e-32
698,20,1144,32_1,1.11285724121589e-39
698,20,1145,32_1,2.60069258168256e-26
698,20,1146,32_1,1.23678652650732e-22
698,20,1147,32_1,5.82717450655892e-27
698,30,1504,32_1,1.41379131953186e-26
698,30,1505,32_1,6.61703242076141e-18
698,30,1506,32_1,1.50863583567562e-13
698,30,1507,32_1,4.71595494588492e-15
698,30,1508,32_1,1.06016186383823e-21
698,30,1462,32_1,2.55385338307891e-40
698,30,1463,32_1,1.1309697236995e-22
698,30,1464,32_1,1.5385499446626e-15
698,30,1465,32_1,5.83237424917906e-10
698,30,1466,32_1,0.00022837154113738
698,30,1467,32_1,1.93595396389469e-05
698,30,1468,32_1,7.92478855035044e-11
698,30,1469,32_1,1.74937147045859e-17
698,30,1422,32_1,2.15994857069731e-23
698,30,1423,32_1,1.41280613812286e-15
698,30,1424,32_1,6.3956815356201e-07
698,30,1425,32_1,0.00364239980781035
698,30,1426,32_1,1.18447856055786e-06
698,30,1427,32_1,0.91949941169196
698,30,1428,32_1,0.00837559117681527
698,30,1429,32_1,7.41588240478414e-11
698,30,1430,32_1,1.92663317285986e-22
698,30,1382,32_1,6.50705554799756e-15
698,30,1383,32_1,7.92689347540411e-08
698,30,1384,32_1,1.38735755337954e-06
698,30,1385,32_1,1.4368805421443e-18
698,30,1387,32_1,1.33963454859007e-12
698,30,1388,32_1,0.0149137077427316
698,30,1389,32_1,8.26877711337784e-08
698,30,1390,32_1,3.71746533503458e-17
698,30,1341,32_1,2.66306164195911e-26
698,30,1342,32_1,2.06883924540585e-10
698,30,1343,32_1,0.0423035961179437
698,30,1344,32_1,9.92541901958558e-11
698,30,1348,32_1,2.61502259679379e-10
698,30,1349,32_1,2.81142086338267e-10
698,30,1350,32_1,1.62616746351791e-19
698,30,1301,32_1,1.45434328055796e-28
698,30,1302,32_1,2.67250612026637e-11
698,30,1303,32_1,0.00563130526328424
698,30,1304,32_1,7.86437300638714e-11
698,30,1308,32_1,4.13422699439207e-13
698,30,1309,32_1,2.08619083944505e-18
698,30,1310,32_1,5.01305308629034e-25
698,30,1262,32_1,3.55968640193269e-16
698,30,1263,32_1,1.72109278239293e-10
698,30,1264,32_1,0.00143100224597765
698,30,1265,32_1,1.79015685910323e-12
698,30,1266,32_1,7.79111431525432e-17
698,30,1267,32_1,1.19030859778632e-14
698,30,1268,32_1,6.56951491834223e-13
698,30,1269,32_1,1.37565805609457e-23
698,30,1270,32_1,3.34114002714759e-37
698,30,1222,32_1,2.08565945914564e-27
698,30,1223,32_1,5.27881495501593e-17
698,30,1224,32_1,6.53326382309865e-12
698,30,1225,32_1,4.18558666646957e-06
698,30,1226,32_1,0.00394763287736221
698,30,1227,32_1,6.11677801086552e-08
698,30,1228,32_1,1.12746019198251e-16
698,30,1229,32_1,5.40090757234429e-28
698,30,1230,32_1,1.64770657508237e-46
698,30,1183,32_1,2.95119733453459e-30
698,30,1184,32_1,1.01618531995011e-20
698,30,1185,32_1,3.83736082083874e-15
698,30,1186,32_1,6.09464453092575e-12
698,30,1187,32_1,1.4271834950095e-15
698,30,1188,32_1,6.38606308867293e-22
698,30,1189,32_1,8.23238931814046e-35
698,30,1144,32_1,8.54317175909663e-41
698,30,1145,32_1,2.64462874340645e-28
698,30,1146,32_1,2.75641969806623e-24
698,30,1147,32_1,4.86130463470405e-29
698,40,1504,32_1,3.37567458532882e-28
698,40,1505,32_1,1.15996576964526e-18
698,40,1506,32_1,5.14454613031338e-14
698,40,1507,32_1,1.26133133439659e-15
698,40,1508,32_1,4.0752817588182e-23
698,40,1462,32_1,1.84468010818845e-41
698,40,1463,32_1,4.36021143154067e-24
698,40,1464,32_1,4.94563938703836e-16
698,40,1465,32_1,5.55935596166994e-10
698,40,1466,32_1,0.000228371564706605
698,40,1467,32_1,1.93514868510505e-05
698,40,1468,32_1,4.60328475676377e-11
698,40,1469,32_1,1.68398311139291e-18
698,40,1422,32_1,1.02314773585703e-24
698,40,1423,32_1,5.37889772764843e-16
698,40,1424,32_1,6.39505687477441e-07
698,40,1425,32_1,0.00364239999883115
698,40,1426,32_1,1.16544104355066e-06
698,40,1427,32_1,0.919499455919277
698,40,1428,32_1,0.00837557446003251
698,40,1429,32_1,4.20313921156441e-11
698,40,1430,32_1,9.91949788366274e-24
698,40,1382,32_1,1.77849752350021e-15
698,40,1383,32_1,7.86426122035957e-08
698,40,1384,32_1,1.38735665138253e-06
698,40,1385,32_1,1.01556010765113e-19
698,40,1387,32_1,6.74738796224277e-14
698,40,1388,32_1,0.0149137075118195
698,40,1389,32_1,8.25586888133975e-08
698,40,1390,32_1,1.10879697314611e-17
698,40,1341,32_1,1.57419474374638e-27
698,40,1342,32_1,1.09360364103187e-10
698,40,1343,32_1,0.0423035982563433
698,40,1344,32_1,3.02079426771123e-11
698,40,1348,32_1,1.43304798803921e-10
698,40,1349,32_1,2.81078697939265e-10
698,40,1350,32_1,4.77454134279626e-20
698,40,1301,32_1,5.98126055876205e-29
698,40,1302,32_1,1.39949119203765e-11
698,40,1303,32_1,0.00563130401548359
698,40,1304,32_1,3.52102620123102e-11
698,40,1308,32_1,4.13411677228813e-13
698,40,1309,32_1,9.30627523702563e-19
698,40,1310,32_1,3.21955837000205e-26
698,40,1262,32_1,8.00185489056923e-17
698,40,1263,32_1,1.16613099472292e-10
698,40,1264,32_1,0.00143100226539302
698,40,1265,32_1,5.22431767502546e-13
698,40,1266,32_1,1.54266422267154e-18
698,40,1267,32_1,4.92881211814032e-15
698,40,1268,32_1,6.56950607543813e-13
698,40,1269,32_1,1.39243059173297e-24
698,40,1270,32_1,5.22388207339879e-40
698,40,1222,32_1,3.25273125947079e-29
698,40,1223,32_1,9.66829358967359e-18
698,40,1224,32_1,3.15967679121809e-12
698,40,1225,32_1,4.1854847270225e-06
698,40,1226,32_1,0.00394763305316118
698,40,1227,32_1,6.10975963768962e-08
698,40,1228,32_1,3.99732414749065e-17
698,40,1229,32_1,1.39489227533519e-29
698,40,1230,32_1,4.37079649478206e-48
698,40,1183,32_1,1.12912634247596e-32
698,40,1184,32_1,7.94870551662072e-22
698,40,1185,32_1,1.18493126202431e-15
698,40,1186,32_1,2.43916076029923e-12
